#lon lat slope aspect veg
8.34578 45.82421 9.68 100.52 5
8.35602 45.82421 10.01 92.60 5
8.36626 45.82421 8.34 85.20 5
8.37650 45.82421 8.34 85.20 5
8.38674 45.82421 6.42 81.56 5
8.39698 45.82421 3.37 244.85 2
8.40722 45.82421 5.03 232.04 5
8.41746 45.82421 6.01 236.03 2
8.42770 45.82421 6.01 236.03 2
8.43794 45.82421 6.83 223.65 5
8.44818 45.82421 5.68 191.96 5
8.45842 45.82421 4.84 200.84 5
8.46865 45.82421 4.84 200.84 5
8.47889 45.82421 3.08 198.01 2
8.48913 45.82421 3.02 267.42 2
8.49937 45.82421 1.61 351.29 5
8.50961 45.82421 4.26 76.01 5
8.51985 45.82421 4.26 76.01 5
8.53009 45.82421 7.05 90.64 5
8.54033 45.82421 8.98 105.60 5
8.55057 45.82421 7.98 130.59 5
8.56081 45.82421 5.56 136.46 2
8.57105 45.82421 5.56 136.46 2
8.61201 45.82421 0.62 309.38 5
8.62224 45.82421 0.62 309.38 5
8.63248 45.82421 0.76 278.13 5
8.64272 45.82421 0.49 241.93 2
8.65296 45.82421 0.40 225.00 2
8.66320 45.82421 0.79 275.19 2
8.67344 45.82421 1.00 263.03 2
8.68368 45.82421 0.63 246.63 5
8.69392 45.82421 0.15 131.19 5
8.70416 45.82421 0.42 69.10 2
8.71440 45.82421 0.34 79.16 2
8.72464 45.82421 0.34 79.16 2
8.73488 45.82421 0.53 220.60 2
8.74512 45.82421 1.99 227.63 2
8.75536 45.82421 3.15 221.50 2
8.76560 45.82421 3.04 203.73 2
8.77583 45.82421 3.04 203.73 2
8.78607 45.82421 2.83 193.58 2
8.79631 45.82421 3.17 212.47 2
8.80655 45.82421 2.64 207.61 2
8.81679 45.82421 1.34 166.04 2
8.82703 45.82421 1.34 166.04 2
8.83727 45.82421 0.73 114.81 2
8.84751 45.82421 0.77 162.24 2
8.85775 45.82421 1.37 185.09 2
8.86799 45.82421 0.83 211.64 5
8.87823 45.82421 0.83 211.64 5
8.88847 45.82421 0.97 248.36 2
8.89871 45.82421 0.74 178.33 5
8.90895 45.82421 0.89 135.00 5
8.91919 45.82421 0.76 244.40 5
8.92942 45.82421 0.76 244.40 5
8.93966 45.82421 0.93 239.49 2
8.94990 45.82421 1.38 180.30 2
8.96014 45.82421 3.01 147.03 5
8.97038 45.82421 3.81 122.26 2
8.98062 45.82421 3.81 122.26 2
8.99086 45.82421 0.71 320.71 1
9.00110 45.82421 4.78 314.39 5
9.01134 45.82421 5.09 349.32 5
9.02158 45.82421 5.36 6.04 5
9.03182 45.82421 5.36 6.04 5
9.04206 45.82421 4.65 17.54 5
9.05230 45.82421 5.02 62.20 5
9.06254 45.82421 3.53 82.79 5
9.07278 45.82421 3.53 82.79 5
9.08302 45.82421 5.55 282.32 5
9.09325 45.82421 13.60 284.67 5
9.10349 45.82421 10.58 281.19 5
9.11373 45.82421 4.50 207.09 5
9.12397 45.82421 4.50 207.09 5
9.13421 45.82421 9.46 196.88 5
9.14445 45.82421 10.06 191.63 5
9.15469 45.82421 9.42 176.89 5
9.16493 45.82421 10.36 184.19 5
9.17517 45.82421 10.36 184.19 5
9.18541 45.82421 9.84 160.34 5
9.19565 45.82421 9.72 138.73 5
9.20589 45.82421 13.06 123.61 5
9.21613 45.82421 10.02 123.16 5
9.22637 45.82421 10.02 123.16 5
9.23661 45.82421 3.26 200.82 2
9.24684 45.82421 3.93 222.05 2
9.25708 45.82421 3.77 199.95 5
9.26732 45.82421 8.70 223.21 5
9.27756 45.82421 8.70 223.21 5
9.28780 45.82421 14.55 204.76 5
9.29804 45.82421 18.36 172.66 6
9.30828 45.82421 18.43 154.56 6
9.31852 45.82421 13.64 146.77 5
9.32876 45.82421 13.64 146.77 5
9.33900 45.82421 7.36 140.81 2
9.34924 45.82421 2.68 201.15 2
9.35948 45.82421 9.46 245.24 5
9.36972 45.82421 6.10 200.68 5
9.37996 45.82421 6.10 200.68 5
9.39020 45.82421 10.06 109.89 8
9.41067 45.82421 8.27 259.00 5
9.42091 45.82421 17.08 253.31 5
9.43115 45.82421 17.08 253.31 5
9.44139 45.82421 10.08 223.63 5
9.45163 45.82421 6.45 218.26 5
9.46187 45.82421 10.51 257.98 5
9.47211 45.82421 5.25 103.05 5
9.48235 45.82421 5.25 103.05 5
9.49259 45.82421 13.00 92.89 2
9.50283 45.82421 6.15 104.78 5
9.51307 45.82421 4.76 124.48 2
9.52331 45.82421 3.18 188.93 5
9.53355 45.82421 3.18 188.93 5
9.54379 45.82421 8.01 237.62 2
9.55402 45.82421 8.03 230.47 5
9.56426 45.82421 4.24 138.55 5
9.57450 45.82421 7.34 97.93 5
9.58474 45.82421 7.34 97.93 5
9.59498 45.82421 3.81 203.00 2
9.60522 45.82421 14.58 233.56 5
9.61546 45.82421 13.35 224.32 5
9.62570 45.82421 2.86 161.20 5
9.63594 45.82421 2.86 161.20 5
9.64618 45.82421 10.85 50.93 5
9.65642 45.82421 16.12 55.07 5
9.66666 45.82421 4.54 41.81 5
9.67690 45.82421 4.54 41.81 5
9.68714 45.82421 11.45 257.71 9
9.69738 45.82421 7.25 204.85 5
9.70762 45.82421 11.20 140.69 5
9.71785 45.82421 6.16 165.09 5
9.72809 45.82421 6.16 165.09 5
9.73833 45.82421 7.13 234.68 2
9.74857 45.82421 13.38 248.71 5
9.75881 45.82421 11.29 248.32 5
9.76905 45.82421 6.81 109.88 5
9.77929 45.82421 6.81 109.88 5
9.78953 45.82421 8.92 117.83 5
9.79977 45.82421 10.39 191.00 5
9.81001 45.82421 13.71 180.73 9
9.82025 45.82421 13.49 183.05 5
9.83049 45.82421 13.49 183.05 5
9.84073 45.82421 12.31 160.80 5
9.85097 45.82421 15.05 119.87 5
9.86121 45.82421 3.19 142.85 5
9.87144 45.82421 11.27 261.16 2
9.88168 45.82421 11.27 261.16 2
9.89192 45.82421 12.37 232.78 2
9.90216 45.82421 14.41 188.62 3
9.91240 45.82421 17.16 182.06 6
9.92264 45.82421 16.65 193.49 9
9.93288 45.82421 16.65 193.49 9
9.94312 45.82421 12.85 199.77 11
9.95336 45.82421 7.37 201.73 5
9.96360 45.82421 2.40 193.46 11
9.97384 45.82421 5.23 72.75 11
9.98408 45.82421 5.23 72.75 11
9.99432 45.82421 14.62 70.28 5
10.00456 45.82421 16.75 70.20 5
10.01480 45.82421 5.26 90.16 2
10.02503 45.82421 12.30 221.10 5
10.03527 45.82421 12.30 221.10 5
10.04551 45.82421 16.25 210.28 2
10.05575 45.82421 15.48 164.48 2
10.06599 45.82421 19.15 139.03 5
10.07623 45.82421 15.33 139.55 2
10.08647 45.82421 15.33 139.55 2
10.09671 45.82421 8.57 138.50 2
10.10695 45.82421 2.44 133.34 1
10.11719 45.82421 6.20 305.92 1
10.12743 45.82421 13.35 320.77 5
10.13767 45.82421 13.35 320.77 5
10.14791 45.82421 15.06 324.07 5
10.15815 45.82421 15.53 305.96 5
10.16839 45.82421 13.70 311.38 11
10.17862 45.82421 13.91 337.19 2
10.18886 45.82421 13.91 337.19 2
10.19910 45.82421 16.12 334.37 5
10.20934 45.82421 17.88 308.68 5
10.21958 45.82421 8.65 292.82 3
10.22982 45.82421 7.36 183.61 3
10.24006 45.82421 7.36 183.61 3
10.25030 45.82421 13.81 168.92 3
10.26054 45.82421 18.19 139.23 3
10.27078 45.82421 13.12 150.04 5
10.28102 45.82421 13.12 150.04 5
10.29126 45.82421 9.29 215.04 11
10.30150 45.82421 10.68 208.28 3
10.31174 45.82421 14.01 168.00 3
10.32198 45.82421 13.63 162.72 3
10.33222 45.82421 13.63 162.72 3
10.34245 45.82421 13.06 200.80 3
10.35269 45.82421 15.33 202.20 3
10.36293 45.82421 16.84 182.58 3
10.37317 45.82421 18.06 180.57 3
10.38341 45.82421 18.06 180.57 3
10.39365 45.82421 15.29 190.99 3
10.40389 45.82421 6.96 195.69 3
10.41413 45.82421 9.42 72.82 3
10.42437 45.82421 16.31 58.81 2
10.43461 45.82421 16.31 58.81 2
10.44485 45.82421 15.68 53.44 2
10.45509 45.82421 3.11 56.64 2
10.46533 45.82421 14.34 211.48 5
10.47557 45.82421 18.70 178.16 5
10.48581 45.82421 18.70 178.16 5
10.49604 45.82421 16.53 148.61 5
10.50628 45.82421 12.48 147.03 5
10.51652 45.82421 14.91 144.52 5
10.52676 45.82421 13.15 135.61 5
10.53700 45.82421 13.15 135.61 5
10.54724 45.82421 0.94 174.33 1
10.55748 45.82421 15.18 300.12 11
10.56772 45.82421 23.36 304.29 11
10.57796 45.82421 19.67 321.22 11
10.58820 45.82421 19.67 321.22 11
10.59844 45.82421 13.48 10.03 10
10.60868 45.82421 10.23 38.08 5
10.61892 45.82421 4.11 297.68 5
10.62916 45.82421 10.02 257.08 5
10.63940 45.82421 10.02 257.08 5
10.64963 45.82421 10.30 247.85 11
10.65987 45.82421 8.03 172.00 3
10.67011 45.82421 15.55 152.22 6
10.68035 45.82421 18.72 164.91 11
10.69059 45.82421 18.72 164.91 11
10.70083 45.82421 18.06 180.53 9
10.71107 45.82421 12.88 168.97 5
10.72131 45.82421 14.11 124.88 5
10.73155 45.82421 7.26 195.24 11
10.74179 45.82421 7.26 195.24 11
10.75203 45.82421 6.60 215.60 11
10.76227 45.82421 14.58 112.20 9
10.77251 45.82421 14.68 146.36 9
10.78275 45.82421 21.72 164.25 3
10.79299 45.82421 21.72 164.25 3
10.80322 45.82421 26.34 148.65 3
10.81346 45.82421 19.10 143.27 11
10.82370 45.82421 7.29 134.37 9
10.85442 45.82421 14.60 286.10 5
10.86466 45.82421 29.77 288.69 5
10.87490 45.82421 30.50 295.12 4
10.88514 45.82421 17.48 322.16 10
10.89538 45.82421 17.48 322.16 10
10.90562 45.82421 12.78 27.36 3
10.91586 45.82421 13.95 66.29 3
10.92610 45.82421 16.53 87.76 5
10.93634 45.82421 16.53 87.76 5
10.94658 45.82421 12.14 90.87 2
10.95681 45.82421 8.40 86.36 2
10.96705 45.82421 4.93 86.43 2
10.97729 45.82421 6.42 94.78 2
10.98753 45.82421 6.42 94.78 2
10.99777 45.82421 9.57 94.46 5
11.00801 45.82421 5.15 267.30 1
11.01825 45.82421 19.50 272.00 5
11.02849 45.82421 21.23 276.00 5
11.03873 45.82421 21.23 276.00 5
11.04897 45.82421 12.28 302.28 5
11.05921 45.82421 18.21 47.31 5
11.06945 45.82421 19.69 58.02 5
11.07969 45.82421 5.98 251.91 5
11.08993 45.82421 5.98 251.91 5
11.10017 45.82421 22.95 239.21 5
11.11041 45.82421 20.36 239.25 9
11.12064 45.82421 12.11 244.39 8
11.13088 45.82421 8.40 234.86 10
11.14112 45.82421 8.40 234.86 10
11.15136 45.82421 5.98 231.30 3
11.16160 45.82421 1.13 50.66 8
11.17184 45.82421 11.36 59.68 8
11.18208 45.82421 13.37 51.96 5
11.19232 45.82421 13.37 51.96 5
11.20256 45.82421 12.11 80.27 5
11.21280 45.82421 10.54 146.45 5
11.22304 45.82421 9.47 176.87 5
11.23328 45.82421 9.26 74.48 4
11.24352 45.82421 9.26 74.48 4
11.25376 45.82421 14.51 44.61 10
11.26400 45.82421 10.88 54.26 4
11.27423 45.82421 2.89 85.32 2
11.28447 45.82421 2.84 134.39 5
11.29471 45.82421 2.84 134.39 5
11.30495 45.82421 4.39 173.93 5
11.31519 45.82421 6.36 168.49 5
11.32543 45.82421 8.27 216.47 5
11.33567 45.82421 11.47 247.65 5
11.34591 45.82421 11.47 247.65 5
11.35615 45.82421 15.43 106.42 5
11.36639 45.82421 5.53 107.50 5
11.37663 45.82421 19.39 276.63 5
11.38687 45.82421 11.59 294.14 5
11.39711 45.82421 11.59 294.14 5
11.40735 45.82421 5.88 350.43 5
11.41759 45.82421 4.19 20.04 3
11.42782 45.82421 1.74 32.25 11
11.43806 45.82421 2.85 324.40 11
11.44830 45.82421 2.85 324.40 11
11.45854 45.82421 4.66 332.29 11
11.46878 45.82421 5.24 339.00 11
11.47902 45.82421 5.18 346.52 11
11.48926 45.82421 4.77 338.47 11
11.49950 45.82421 4.77 338.47 11
11.50974 45.82421 4.05 346.94 11
11.51998 45.82421 2.82 344.97 11
11.53022 45.82421 1.62 14.59 11
11.54046 45.82421 1.62 14.59 11
11.55070 45.82421 3.07 40.27 11
11.56094 45.82421 3.60 32.02 11
11.57118 45.82421 3.09 17.26 11
11.58141 45.82421 2.66 61.36 11
11.59165 45.82421 2.66 61.36 11
11.60189 45.82421 2.95 144.27 5
11.61213 45.82421 4.69 187.00 5
11.62237 45.82421 3.71 192.70 6
11.63261 45.82421 1.67 138.81 5
11.64285 45.82421 1.67 138.81 5
11.65309 45.82421 7.09 76.34 5
11.66333 45.82421 7.89 39.66 5
11.67357 45.82421 14.30 39.55 5
11.68381 45.82421 20.59 51.08 5
11.69405 45.82421 20.59 51.08 5
11.70429 45.82421 11.83 53.30 5
11.71453 45.82421 5.94 225.58 5
11.72477 45.82421 18.22 239.66 5
11.73501 45.82421 9.54 191.98 5
11.74524 45.82421 9.54 191.98 5
11.75548 45.82421 11.66 164.79 5
11.76572 45.82421 15.63 178.44 2
11.77596 45.82421 19.36 152.78 11
11.78620 45.82421 15.63 153.95 5
11.79644 45.82421 15.63 153.95 5
11.80668 45.82421 9.41 157.79 2
11.81692 45.82421 5.05 172.35 3
11.82716 45.82421 3.43 172.44 1
11.83740 45.82421 2.97 167.61 1
11.84764 45.82421 2.97 167.61 1
11.85788 45.82421 2.96 153.56 1
11.86812 45.82421 2.69 134.78 2
11.87836 45.82421 2.13 121.56 1
11.88860 45.82421 1.42 118.38 1
11.89883 45.82421 2.38 140.37 2
11.90907 45.82421 1.51 168.80 2
11.91931 45.82421 1.04 217.74 2
11.92955 45.82421 1.69 288.28 2
11.93979 45.82421 4.20 305.02 5
11.95003 45.82421 4.20 305.02 5
11.96027 45.82421 4.15 310.25 5
11.97051 45.82421 0.82 55.62 5
11.98075 45.82421 4.54 109.12 5
11.99099 45.82421 3.50 113.84 5
12.00123 45.82421 3.50 113.84 5
12.01147 45.82421 1.08 129.08 1
12.02171 45.82421 0.39 130.49 1
12.03195 45.82421 0.28 55.49 1
12.04219 45.82421 1.07 348.39 1
12.05242 45.82421 1.07 348.39 1
12.06266 45.82421 2.69 337.32 2
12.07290 45.82421 4.23 338.38 2
12.08314 45.82421 5.09 343.96 5
12.09338 45.82421 5.09 343.96 5
12.10362 45.82421 5.23 350.72 5
12.11386 45.82421 4.68 358.34 5
12.12410 45.82421 3.62 13.27 5
12.13434 45.82421 2.34 29.94 5
12.14458 45.82421 2.34 29.94 5
12.15482 45.82421 1.17 48.98 5
12.16506 45.82421 0.74 102.83 5
12.17530 45.82421 1.58 127.65 2
12.18554 45.82421 2.39 123.50 2
12.19578 45.82421 2.39 123.50 2
12.20601 45.82421 1.83 120.89 2
12.21625 45.82421 0.73 122.12 1
12.22649 45.82421 0.27 122.01 1
12.23673 45.82421 0.21 105.95 1
12.24697 45.82421 0.21 105.95 1
12.25721 45.82421 0.22 88.15 1
12.26745 45.82421 0.25 83.29 1
12.27769 45.82421 0.25 83.29 1
12.28793 45.82421 0.24 84.81 1
12.29817 45.82421 0.24 84.81 1
12.30841 45.82421 0.22 88.15 1
12.31865 45.82421 0.24 90.00 1
12.32889 45.82421 0.23 90.00 1
12.33913 45.82421 0.21 91.97 1
12.34937 45.82421 0.20 85.91 1
12.35961 45.82421 0.18 87.71 1
12.36984 45.82421 0.19 90.00 1
12.38008 45.82421 0.19 87.88 1
12.39032 45.82421 0.17 82.57 1
12.40056 45.82421 0.17 82.57 1
12.41080 45.82421 0.13 83.66 1
12.42104 45.82421 0.11 101.31 1
12.43128 45.82421 0.12 115.02 1
12.44152 45.82421 0.10 123.69 1
12.45176 45.82421 0.10 123.69 1
12.46200 45.82421 0.07 143.13 1
12.47224 45.82421 0.07 143.13 1
12.48248 45.82421 0.08 127.87 1
12.49272 45.82421 0.06 125.54 1
12.50296 45.82421 0.06 125.54 1
12.51320 45.82421 0.03 135.00 1
12.52343 45.82421 0.01 225.00 1
12.53367 45.82421 0.01 90.00 1
12.54391 45.82421 0.08 95.19 1
12.55415 45.82421 0.08 95.19 1
12.56439 45.82421 0.05 108.43 1
12.57463 45.82421 0.01 135.00 1
12.58487 45.82421 0.02 108.43 1
12.59511 45.82421 0.03 135.00 1
12.60535 45.82421 0.03 135.00 1
12.61559 45.82421 0.04 135.00 1
12.62583 45.82421 0.03 153.43 1
12.63607 45.82421 0.03 180.00 1
12.64631 45.82421 0.03 180.00 1
12.65655 45.82421 0.03 153.43 1
12.66679 45.82421 0.02 135.00 1
12.67702 45.82421 0.04 281.31 1
12.68726 45.82421 0.06 270.00 1
12.69750 45.82421 0.06 270.00 1
12.70774 45.82421 0.04 225.00 1
12.71798 45.82421 0.06 180.00 1
12.72822 45.82421 0.09 180.00 1
12.73846 45.82421 0.09 170.54 1
12.74870 45.82421 0.09 170.54 1
12.75894 45.82421 0.09 170.54 1
12.76918 45.82421 0.09 170.54 1
12.77942 45.82421 0.09 161.57 1
12.78966 45.82421 0.09 170.54 2
12.79990 45.82421 0.09 170.54 2
12.81014 45.82421 0.08 164.74 1
12.82038 45.82421 0.05 156.80 1
12.83061 45.82421 0.01 180.00 1
12.84085 45.82421 0.00 0.00 1
12.85109 45.82421 0.00 0.00 1
12.86133 45.82421 0.07 270.00 1
12.87157 45.82421 0.06 255.96 1
12.88181 45.82421 0.06 135.00 1
12.89205 45.82421 0.06 144.46 1
12.90229 45.82421 0.06 144.46 1
12.91253 45.82421 0.07 126.87 1
12.92277 45.82421 0.07 143.13 1
12.93301 45.82421 0.07 168.69 1
12.94325 45.82421 0.06 153.43 1
12.95349 45.82421 0.06 153.43 1
12.96373 45.82421 0.04 180.00 1
12.97397 45.82421 0.04 180.00 1
12.98421 45.82421 0.04 168.69 1
12.99444 45.82421 0.04 168.69 1
13.00468 45.82421 0.04 168.69 1
13.01492 45.82421 0.05 161.57 1
13.02516 45.82421 0.04 149.04 1
13.03540 45.82421 0.04 135.00 1
13.04564 45.82421 0.05 135.00 1
13.05588 45.82421 0.05 135.00 1
13.06612 45.82421 0.08 120.96 1
13.07636 45.82421 0.07 143.13 1
13.08660 45.82421 0.06 206.57 2
13.09684 45.82421 0.05 236.31 1
13.10708 45.82421 0.05 236.31 1
13.11732 45.82421 0.04 225.00 2
13.12756 45.82421 0.05 171.87 2
13.13780 45.82421 0.05 156.80 1
13.14803 45.82421 0.04 168.69 2
13.15827 45.82421 0.04 168.69 2
13.16851 45.82421 0.03 153.43 2
13.17875 45.82421 0.05 135.00 2
13.18899 45.82421 0.04 180.00 1
13.19923 45.82421 0.04 180.00 1
13.20947 45.82421 0.04 180.00 1
13.21971 45.82421 0.06 144.46 2
13.22995 45.82421 0.06 180.00 1
13.24019 45.82421 0.06 173.66 2
13.25043 45.82421 0.06 173.66 2
13.26067 45.82421 0.08 164.74 2
13.27091 45.82421 0.07 180.00 1
13.28115 45.82421 0.04 168.69 2
13.29139 45.82421 0.06 104.04 8
13.30162 45.82421 0.06 104.04 8
13.31186 45.82421 0.05 123.69 2
13.32210 45.82421 0.11 235.30 1
13.33234 45.82421 0.17 235.01 2
13.34258 45.82421 0.13 196.39 2
13.35282 45.82421 0.05 236.31 1
13.36306 45.82421 0.05 188.13 2
13.37330 45.82421 0.08 195.26 2
13.38354 45.82421 0.09 198.43 1
13.39378 45.82421 0.11 214.70 1
13.40402 45.82421 0.11 214.70 1
13.41426 45.82421 0.15 221.19 2
13.42450 45.82421 0.13 186.34 2
13.43474 45.82421 0.13 163.61 2
13.44498 45.82421 0.12 176.63 2
13.45521 45.82421 0.12 176.63 2
13.46545 45.82421 0.14 176.99 3
13.47569 45.82421 0.14 174.29 3
13.48593 45.82421 0.14 171.03 2
13.49617 45.82421 0.35 219.96 1
13.50641 45.82421 0.35 219.96 1
13.51665 45.82421 1.09 234.64 1
13.52689 45.82421 1.26 232.87 9
13.53713 45.82421 0.76 252.94 9
13.54737 45.82421 0.19 318.01 5
13.55761 45.82421 0.19 318.01 5
13.56785 45.82421 0.97 198.97 5
13.57809 45.82421 3.70 218.09 5
13.58833 45.82421 5.00 208.58 6
6.82012 45.81397 9.99 109.05 1
6.83036 45.81397 17.67 180.40 1
6.84060 45.81397 26.78 216.36 1
6.85084 45.81397 29.69 221.27 1
6.86108 45.81397 29.69 221.27 1
6.87132 45.81397 25.89 175.97 1
6.88156 45.81397 28.75 136.00 1
6.89180 45.81397 27.63 142.00 1
6.90203 45.81397 30.44 123.34 1
6.91227 45.81397 30.44 123.34 1
6.92251 45.81397 21.86 120.09 2
6.93275 45.81397 2.84 104.60 10
6.94299 45.81397 8.82 47.87 11
6.95323 45.81397 4.73 63.55 8
6.96347 45.81397 4.73 63.55 8
6.97371 45.81397 13.92 250.03 11
6.98395 45.81397 14.32 226.59 1
6.99419 45.81397 11.51 211.70 1
7.00443 45.81397 16.06 261.66 2
7.01467 45.81397 16.06 261.66 2
7.02491 45.81397 14.87 294.09 1
7.03515 45.81397 8.95 321.90 1
7.04539 45.81397 8.36 284.73 1
7.05563 45.81397 1.73 179.53 1
7.06586 45.81397 1.73 179.53 1
7.07610 45.81397 12.20 129.32 1
7.08634 45.81397 10.43 173.41 1
7.09658 45.81397 7.82 122.36 1
7.10682 45.81397 17.06 77.87 7
7.11706 45.81397 17.06 77.87 7
7.12730 45.81397 13.21 42.58 10
7.13754 45.81397 12.67 13.05 10
7.14778 45.81397 11.30 26.32 11
7.15802 45.81397 9.61 50.93 2
7.16826 45.81397 9.61 50.93 2
7.17850 45.81397 7.71 48.67 2
7.18874 45.81397 5.88 23.02 10
7.19898 45.81397 5.99 3.96 2
7.20922 45.81397 5.99 3.96 2
7.21945 45.81397 7.43 33.75 10
7.22969 45.81397 5.47 86.19 2
7.23993 45.81397 5.17 50.15 2
7.25017 45.81397 8.09 190.64 11
7.26041 45.81397 8.09 190.64 11
7.27065 45.81397 14.55 177.43 3
7.28089 45.81397 15.56 178.35 3
7.29113 45.81397 14.31 145.18 3
7.30137 45.81397 10.05 119.55 2
7.31161 45.81397 10.05 119.55 2
7.32185 45.81397 12.38 299.78 11
7.33209 45.81397 24.49 316.76 11
7.34233 45.81397 25.30 337.78 11
7.35257 45.81397 23.58 329.54 11
7.36281 45.81397 23.58 329.54 11
7.37304 45.81397 18.48 325.73 1
7.38328 45.81397 14.43 328.51 1
7.39352 45.81397 12.07 317.13 1
7.40376 45.81397 3.73 318.11 1
7.41400 45.81397 3.73 318.11 1
7.42424 45.81397 2.82 169.49 1
7.43448 45.81397 3.92 208.20 1
7.44472 45.81397 10.82 130.39 1
7.45496 45.81397 14.96 145.21 7
7.46520 45.81397 14.96 145.21 7
7.47544 45.81397 12.61 191.25 7
7.48568 45.81397 12.60 173.45 1
7.49592 45.81397 15.68 152.18 1
7.50616 45.81397 15.15 138.44 10
7.51640 45.81397 15.15 138.44 10
7.52663 45.81397 5.63 195.45 2
7.53687 45.81397 8.38 236.42 7
7.54711 45.81397 10.73 146.68 10
7.55735 45.81397 15.78 124.33 10
7.56759 45.81397 15.78 124.33 10
7.57783 45.81397 20.27 110.73 11
7.58807 45.81397 5.64 163.22 2
7.59831 45.81397 17.06 249.17 8
7.60855 45.81397 14.94 245.63 2
7.61879 45.81397 14.94 245.63 2
7.62903 45.81397 16.78 255.28 11
7.63927 45.81397 14.61 252.21 1
7.64951 45.81397 6.51 154.36 1
7.65975 45.81397 17.12 113.69 10
7.66999 45.81397 17.12 113.69 10
7.68022 45.81397 16.56 117.03 2
7.69046 45.81397 4.72 140.28 2
7.70070 45.81397 15.09 295.31 11
7.71094 45.81397 21.26 317.14 7
7.72118 45.81397 21.26 317.14 7
7.73142 45.81397 15.81 353.23 7
7.74166 45.81397 7.88 343.46 2
7.75190 45.81397 10.61 295.42 1
7.76214 45.81397 10.61 295.42 1
7.77238 45.81397 13.19 299.24 1
7.78262 45.81397 4.45 300.11 1
7.79286 45.81397 13.83 116.11 2
7.80310 45.81397 25.82 109.83 2
7.81334 45.81397 25.82 109.83 2
7.82358 45.81397 13.28 116.58 3
7.83382 45.81397 20.22 265.19 8
7.84405 45.81397 24.14 269.44 2
7.85429 45.81397 8.87 249.77 2
7.86453 45.81397 8.87 249.77 2
7.87477 45.81397 9.13 158.18 1
7.88501 45.81397 13.81 135.58 2
7.89525 45.81397 19.80 118.78 2
7.90549 45.81397 22.92 127.26 2
7.91573 45.81397 22.92 127.26 2
7.92597 45.81397 19.08 131.54 9
7.93621 45.81397 3.69 56.56 9
7.94645 45.81397 17.83 342.21 8
7.95669 45.81397 22.65 10.93 8
7.96693 45.81397 22.65 10.93 8
7.97717 45.81397 20.55 25.69 8
7.98741 45.81397 8.63 30.77 11
7.99764 45.81397 6.31 116.36 11
8.00788 45.81397 9.48 133.06 11
8.01812 45.81397 9.48 133.06 11
8.02836 45.81397 10.68 198.03 11
8.03860 45.81397 20.91 238.84 6
8.04884 45.81397 15.38 240.73 8
8.05908 45.81397 9.88 113.33 3
8.06932 45.81397 9.88 113.33 3
8.07956 45.81397 12.28 70.03 5
8.08980 45.81397 8.34 18.19 5
8.10004 45.81397 7.52 76.37 5
8.11028 45.81397 14.31 107.07 5
8.12052 45.81397 14.31 107.07 5
8.13076 45.81397 2.54 45.68 5
8.14100 45.81397 13.09 336.96 5
8.15123 45.81397 14.10 14.05 5
8.16147 45.81397 10.88 347.18 5
8.17171 45.81397 10.88 347.18 5
8.18195 45.81397 9.78 324.44 5
8.19219 45.81397 10.57 57.69 5
8.20243 45.81397 9.71 23.04 5
8.21267 45.81397 14.86 350.56 5
8.22291 45.81397 14.86 350.56 5
8.23315 45.81397 14.83 25.95 5
8.24339 45.81397 9.64 53.14 5
8.25363 45.81397 1.90 144.21 5
8.26387 45.81397 9.40 243.94 5
8.27411 45.81397 9.40 243.94 5
8.28435 45.81397 10.78 240.12 5
8.29459 45.81397 7.33 188.16 5
8.30482 45.81397 5.16 188.35 5
8.31506 45.81397 3.38 176.48 5
8.32530 45.81397 3.38 176.48 5
8.33554 45.81397 6.88 151.42 5
8.34578 45.81397 9.65 132.56 5
8.35602 45.81397 8.70 113.17 5
8.36626 45.81397 8.70 113.17 5
8.37650 45.81397 6.89 98.75 5
8.38674 45.81397 6.71 91.16 5
8.39698 45.81397 0.96 195.18 2
8.40722 45.81397 4.53 245.09 5
8.41746 45.81397 4.53 245.09 5
8.42770 45.81397 5.04 249.41 5
8.43794 45.81397 4.07 250.61 2
8.44818 45.81397 2.88 271.42 5
8.45842 45.81397 2.46 298.28 5
8.46865 45.81397 2.46 298.28 5
8.47889 45.81397 2.79 301.17 5
8.48913 45.81397 3.40 277.62 5
8.49937 45.81397 2.32 155.73 5
8.50961 45.81397 6.88 126.83 2
8.51985 45.81397 6.88 126.83 2
8.53009 45.81397 9.68 123.95 2
8.54033 45.81397 11.01 118.05 2
8.55057 45.81397 6.35 118.67 2
8.56081 45.81397 1.40 132.10 2
8.60177 45.81397 0.68 287.68 1
8.61201 45.81397 0.75 304.90 5
8.62224 45.81397 0.75 304.90 5
8.63248 45.81397 1.07 328.12 5
8.64272 45.81397 1.36 341.57 5
8.65296 45.81397 1.45 348.02 5
8.66320 45.81397 1.70 328.05 2
8.67344 45.81397 1.70 328.05 2
8.68368 45.81397 1.33 343.72 5
8.69392 45.81397 0.77 26.57 5
8.70416 45.81397 0.53 81.43 5
8.71440 45.81397 0.44 98.39 5
8.72464 45.81397 0.44 98.39 5
8.75536 45.81397 1.85 212.71 2
8.76560 45.81397 2.67 200.86 2
8.77583 45.81397 2.67 200.86 2
8.78607 45.81397 2.80 195.84 2
8.79631 45.81397 3.27 206.23 5
8.80655 45.81397 3.56 205.59 2
8.81679 45.81397 2.64 211.02 2
8.82703 45.81397 2.64 211.02 2
